ICC INTRISICS
=============
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =   100000
#
# 0.276876 seconds
# 361.172417 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  4000	     0.25591	     0.00224
  4050	     0.23906	     0.00214
  4100	     0.22328	     0.00204
  4150	     0.20870	     0.00195
  4200	     0.19504	     0.00186
  4250	     0.18201	     0.00178
  4300	     0.17047	     0.00170
  4350	     0.15955	     0.00163
  4400	     0.14955	     0.00156
  4450	     0.13973	     0.00149
  4500	     0.13081	     0.00143
  4550	     0.12244	     0.00136
  4600	     0.11465	     0.00131
  4650	     0.10715	     0.00125
  4700	     0.10065	     0.00120
  4750	     0.09398	     0.00115
  4800	     0.08785	     0.00110
  4850	     0.08239	     0.00105
  4900	     0.07718	     0.00101
  4950	     0.07240	     0.00096
# extra	     0.01603
=============
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 20000000
#
# 53.836260 seconds
# 371.496830 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20760.92139	    62.79724
    50	  3315.65730	     9.48229
   100	  1345.03418	     3.66465
   150	   748.47585	     1.95843
   200	   484.38550	     1.22672
   250	   343.14474	     0.84515
   300	   256.96021	     0.61897
   350	   200.42512	     0.47380
   400	   160.83516	     0.37451
   450	   131.77712	     0.30332
   500	   109.94504	     0.25067
   550	    92.89899	     0.21038
   600	    79.44234	     0.17898
   650	    68.49949	     0.15389
   700	    59.56489	     0.13361
   750	    52.09079	     0.11689
   800	    45.86602	     0.10304
   850	    40.60128	     0.09141
   900	    36.07877	     0.08151
   950	    32.17716	     0.07304
  1000	    28.79026	     0.06572
  1050	    25.83195	     0.05936
  1100	    23.24052	     0.05381
  1150	    20.95643	     0.04892
  1200	    18.94893	     0.04463
  1250	    17.17303	     0.04082
  1300	    15.59258	     0.03743
  1350	    14.18050	     0.03440
  1400	    12.91133	     0.03168
  1450	    11.78732	     0.02924
  1500	    10.76940	     0.02704
  1550	     9.84027	     0.02503
  1600	     9.01570	     0.02322
  1650	     8.27462	     0.02159
  1700	     7.59590	     0.02008
  1750	     6.98226	     0.01871
  1800	     6.42011	     0.01746
  1850	     5.91787	     0.01631
  1900	     5.44595	     0.01524
  1950	     5.01495	     0.01426
  2000	     4.62465	     0.01336
  2050	     4.25826	     0.01251
  2100	     3.93360	     0.01174
  2150	     3.63366	     0.01103
  2200	     3.35340	     0.01036
  2250	     3.10139	     0.00974
  2300	     2.86723	     0.00917
  2350	     2.65397	     0.00863
  2400	     2.46115	     0.00814
  2450	     2.27845	     0.00768
  2500	     2.11191	     0.00725
  2550	     1.96067	     0.00685
  2600	     1.82021	     0.00647
  2650	     1.68912	     0.00612
  2700	     1.57094	     0.00579
  2750	     1.46128	     0.00549
  2800	     1.35983	     0.00520
  2850	     1.26680	     0.00493
  2900	     1.17655	     0.00467
  2950	     1.09401	     0.00443
  3000	     1.01731	     0.00420
  3050	     0.94495	     0.00398
  3100	     0.88008	     0.00378
  3150	     0.81930	     0.00359
  3200	     0.76180	     0.00341
  3250	     0.70984	     0.00324
  3300	     0.66099	     0.00308
  3350	     0.61596	     0.00293
  3400	     0.57482	     0.00279
  3450	     0.53536	     0.00265
  3500	     0.49897	     0.00253
  3550	     0.46623	     0.00241
  3600	     0.43515	     0.00229
  3650	     0.40646	     0.00219
  3700	     0.37976	     0.00209
  3750	     0.35405	     0.00199
  3800	     0.33080	     0.00190
  3850	     0.30851	     0.00181
  3900	     0.28835	     0.00172
  3950	     0.26913	     0.00165
  4000	     0.25157	     0.00157
  4050	     0.23495	     0.00150
  4100	     0.21956	     0.00143
  4150	     0.20544	     0.00137
  4200	     0.19208	     0.00131
  4250	     0.17959	     0.00125
  4300	     0.16795	     0.00119
  4350	     0.15731	     0.00114
  4400	     0.14729	     0.00109
  4450	     0.13790	     0.00105
  4500	     0.12913	     0.00100
  4550	     0.12080	     0.00096
  4600	     0.11305	     0.00092
  4650	     0.10574	     0.00088
  4700	     0.09905	     0.00084
  4750	     0.09261	     0.00080
  4800	     0.08670	     0.00077
  4850	     0.08113	     0.00074
  4900	     0.07612	     0.00071
  4950	     0.07117	     0.00068
# extra	     0.01328
=============
