GCC - RNG
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =   100000
#
# 0.461085 seconds
# 216.879977 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  3150	     0.84468	     0.00500
  3200	     0.77038	     0.00465
  3250	     0.73181	     0.00445
  3300	     0.68135	     0.00421
  3350	     0.63639	     0.00397
  3400	     0.59847	     0.00378
  3450	     0.55166	     0.00353
  3500	     0.51194	     0.00335
  3550	     0.48579	     0.00319
  3600	     0.44642	     0.00301
  3650	     0.41445	     0.00283
  3700	     0.38742	     0.00270
  3750	     0.36616	     0.00255
  3800	     0.34349	     0.00243
  3850	     0.31622	     0.00228
  3900	     0.29506	     0.00216
  3950	     0.27687	     0.00206
  4000	     0.25749	     0.00194
  4050	     0.24485	     0.00185
  4100	     0.22935	     0.00177
  4150	     0.20779	     0.00161
  4200	     0.19989	     0.00157
  4250	     0.18519	     0.00151
  4300	     0.17468	     0.00142
  4350	     0.16073	     0.00133
  4400	     0.15196	     0.00128
  4450	     0.14187	     0.00121
  4500	     0.13405	     0.00115
  4550	     0.12522	     0.00110
  4600	     0.11711	     0.00105
  4650	     0.10883	     0.00098
  4700	     0.10058	     0.00092
  4750	     0.09547	     0.00089
  4800	     0.09144	     0.00086
  4850	     0.08393	     0.00080
  4900	     0.07825	     0.00076
  4950	     0.07228	     0.00071
# extra	     0.02371
==========================
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =  1000000
#
# 3.531900 seconds
# 283.133735 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20413.92188	    55.48636
    50	  3281.03488	     8.19976
   100	  1333.32792	     3.09090
   150	   743.55770	     1.61142
   200	   481.50759	     0.98513
   250	   340.37679	     0.66177
   300	   256.12043	     0.47428
   350	   200.11218	     0.35532
   400	   161.32797	     0.27531
   450	   132.37198	     0.21842
   500	   110.66217	     0.17713
   550	    93.66598	     0.14585
   600	    80.26707	     0.12178
   650	    69.33951	     0.10299
   700	    60.40539	     0.08792
   750	    52.90690	     0.07571
   800	    46.63443	     0.06577
   850	    41.23609	     0.05739
   900	    36.67804	     0.05051
   950	    32.69755	     0.04461
  1000	    29.24710	     0.03961
  1050	    26.30989	     0.03536
  1100	    23.71197	     0.03169
  1150	    21.47259	     0.02853
  1200	    19.35691	     0.02570
  1250	    17.66844	     0.02332
  1300	    15.96027	     0.02111
  1350	    14.62750	     0.01928
  1400	    13.28963	     0.01757
  1450	    12.06861	     0.01606
  1500	    11.06156	     0.01472
  1550	    10.12828	     0.01354
  1600	     9.27595	     0.01244
  1650	     8.49576	     0.01147
  1700	     7.82066	     0.01060
  1750	     7.17282	     0.00980
  1800	     6.59931	     0.00907
  1850	     6.06546	     0.00842
  1900	     5.58783	     0.00782
  1950	     5.14377	     0.00727
  2000	     4.74788	     0.00677
  2050	     4.37557	     0.00630
  2100	     4.04508	     0.00587
  2150	     3.73872	     0.00548
  2200	     3.45480	     0.00513
  2250	     3.20336	     0.00479
  2300	     2.95713	     0.00447
  2350	     2.73947	     0.00419
  2400	     2.54164	     0.00394
  2450	     2.36531	     0.00370
  2500	     2.17915	     0.00346
  2550	     2.03282	     0.00326
  2600	     1.88229	     0.00305
  2650	     1.74068	     0.00286
  2700	     1.62045	     0.00269
  2750	     1.50187	     0.00253
  2800	     1.40002	     0.00239
  2850	     1.30070	     0.00225
  2900	     1.20661	     0.00211
  2950	     1.12310	     0.00199
  3000	     1.04423	     0.00188
  3050	     0.97059	     0.00177
  3100	     0.90455	     0.00167
  3150	     0.84198	     0.00158
  3200	     0.78290	     0.00148
  3250	     0.72990	     0.00140
  3300	     0.68073	     0.00133
  3350	     0.63525	     0.00126
  3400	     0.59287	     0.00119
  3450	     0.55231	     0.00112
  3500	     0.51278	     0.00106
  3550	     0.48031	     0.00100
  3600	     0.44765	     0.00095
  3650	     0.41956	     0.00090
  3700	     0.39292	     0.00085
  3750	     0.36658	     0.00081
  3800	     0.34170	     0.00077
  3850	     0.31894	     0.00073
  3900	     0.29661	     0.00068
  3950	     0.27899	     0.00065
  4000	     0.25955	     0.00062
  4050	     0.24310	     0.00058
  4100	     0.22719	     0.00055
  4150	     0.21213	     0.00053
  4200	     0.19921	     0.00050
  4250	     0.18634	     0.00048
  4300	     0.17375	     0.00045
  4350	     0.16138	     0.00042
  4400	     0.15239	     0.00041
  4450	     0.14155	     0.00038
  4500	     0.13326	     0.00037
  4550	     0.12451	     0.00035
  4600	     0.11652	     0.00033
  4650	     0.10894	     0.00031
  4700	     0.10218	     0.00030
  4750	     0.09584	     0.00028
  4800	     0.08986	     0.00027
  4850	     0.08398	     0.00025
  4900	     0.07850	     0.00024
  4950	     0.07347	     0.00023
# extra	     0.02242
==========================
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 35.727363 seconds
# 279.897515 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20583.24902	    17.47646
    50	  3317.10498	     2.57886
   100	  1350.38348	     0.97241
   150	   750.82166	     0.50709
   200	   485.68748	     0.31039
   250	   344.51335	     0.20922
   300	   258.34102	     0.15003
   350	   201.06402	     0.11238
   400	   161.50234	     0.08706
   450	   132.61360	     0.06921
   500	   110.61989	     0.05610
   550	    93.68738	     0.04627
   600	    80.20778	     0.03869
   650	    69.18614	     0.03271
   700	    60.21551	     0.02794
   750	    52.73961	     0.02408
   800	    46.49047	     0.02091
   850	    41.15857	     0.01828
   900	    36.58983	     0.01607
   950	    32.64608	     0.01421
  1000	    29.23420	     0.01262
  1050	    26.23183	     0.01126
  1100	    23.63056	     0.01009
  1150	    21.32307	     0.00907
  1200	    19.29166	     0.00819
  1250	    17.49595	     0.00741
  1300	    15.88037	     0.00673
  1350	    14.43910	     0.00612
  1400	    13.14824	     0.00558
  1450	    12.00174	     0.00511
  1500	    10.96314	     0.00468
  1550	    10.03684	     0.00429
  1600	     9.18899	     0.00395
  1650	     8.42329	     0.00363
  1700	     7.72685	     0.00335
  1750	     7.10200	     0.00310
  1800	     6.53400	     0.00287
  1850	     6.01816	     0.00266
  1900	     5.53568	     0.00246
  1950	     5.10778	     0.00229
  2000	     4.69963	     0.00213
  2050	     4.33397	     0.00198
  2100	     4.00278	     0.00185
  2150	     3.69860	     0.00173
  2200	     3.41966	     0.00161
  2250	     3.16058	     0.00151
  2300	     2.92469	     0.00141
  2350	     2.70773	     0.00132
  2400	     2.50588	     0.00124
  2450	     2.32208	     0.00116
  2500	     2.15330	     0.00109
  2550	     1.99662	     0.00102
  2600	     1.85200	     0.00096
  2650	     1.71992	     0.00090
  2700	     1.59462	     0.00085
  2750	     1.48330	     0.00080
  2800	     1.37820	     0.00075
  2850	     1.28155	     0.00071
  2900	     1.19099	     0.00067
  2950	     1.10754	     0.00063
  3000	     1.03014	     0.00059
  3050	     0.95841	     0.00056
  3100	     0.89278	     0.00053
  3150	     0.83100	     0.00050
  3200	     0.77464	     0.00047
  3250	     0.72127	     0.00044
  3300	     0.67022	     0.00042
  3350	     0.62631	     0.00040
  3400	     0.58409	     0.00037
  3450	     0.54468	     0.00035
  3500	     0.50755	     0.00034
  3550	     0.47377	     0.00032
  3600	     0.44272	     0.00030
  3650	     0.41316	     0.00028
  3700	     0.38592	     0.00027
  3750	     0.35991	     0.00025
  3800	     0.33594	     0.00024
  3850	     0.31384	     0.00023
  3900	     0.29313	     0.00022
  3950	     0.27400	     0.00021
  4000	     0.25529	     0.00020
  4050	     0.23850	     0.00018
  4100	     0.22321	     0.00018
  4150	     0.20880	     0.00017
  4200	     0.19505	     0.00016
  4250	     0.18262	     0.00015
  4300	     0.17074	     0.00014
  4350	     0.16019	     0.00014
  4400	     0.14946	     0.00013
  4450	     0.14008	     0.00012
  4500	     0.13122	     0.00012
  4550	     0.12287	     0.00011
  4600	     0.11503	     0.00010
  4650	     0.10757	     0.00010
  4700	     0.10067	     0.00009
  4750	     0.09441	     0.00009
  4800	     0.08834	     0.00008
  4850	     0.08271	     0.00008
  4900	     0.07743	     0.00008
  4950	     0.07267	     0.00007
# extra	     0.01606
==========================
